SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.173300	2021-07-28T04:34:00.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.185000	2021-07-27T22:43:06.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.178400	2021-07-27T22:34:30.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191000	2021-07-27T19:44:50.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.184700	2021-07-27T15:15:48.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191100	2021-07-27T12:33:10.000Z
SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.173200	2021-07-27T11:50:12.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.178200	2021-07-27T10:16:10.000Z
SPOTPRICEHISTORY	us-east-1f	c5.2xlarge	Linux/UNIX	0.184300	2021-07-27T09:24:40.000Z
SPOTPRICEHISTORY	us-east-1a	c5.2xlarge	Linux/UNIX	0.191000	2021-07-27T06:25:09.000Z
SPOTPRICEHISTORY	us-east-1c	c5.2xlarge	Linux/UNIX	0.184500	2021-07-27T05:59:12.000Z
SPOTPRICEHISTORY	us-east-1b	c5.2xlarge	Linux/UNIX	0.173100	2021-07-27T05:56:28.000Z
SPOTPRICEHISTORY	us-east-1d	c5.2xlarge	Linux/UNIX	0.178100	2021-07-27T05:56:28.000Z
